customer_id,signup_date,age,gender,region,acquisition_channel,tenure_days,tenure_months,recency_days,frequency,monetary,avg_order_value,RFM_total,segment,customer_value_tier,support_tickets_last_90d,app_logins_last_30d,email_open_rate,avg_support_csat,churn_probability,risk_tier,recommended_action,churned
CUST01757,2025-03-26,32,Male,Central,Social Media,280,9.3,1.0,11.0,703.51,63.96,13.0,Champions,Platinum,0,10,0.55,5.0,0.006,Low,Upsell / referral program invite,0
CUST01758,2025-01-11,50,Male,West,Social Media,354,11.8,35.0,4.0,143.06,35.76,7.0,Promising,Silver,0,3,0.12,3.1,0.1135,Low,Standard engagement / newsletter,0
CUST01759,2025-04-22,21,Female,Central,Email Campaign,253,8.4,3.0,4.0,236.16000000000005,59.04,9.0,New Customers,Silver,0,2,0.46,4.1,0.0622,Low,Standard engagement / newsletter,0
CUST01760,2024-11-14,47,Male,West,Paid Ads,412,13.7,16.0,19.0,1248.92,65.73,14.0,Champions,Platinum,0,11,0.39,3.7,0.0004,Low,Upsell / referral program invite,0
CUST01761,2025-02-02,44,Female,West,Paid Ads,332,11.1,332.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,1,0.16,2.8,0.9961,High,Send targeted discount / re-engagement email,1
CUST01762,2025-11-16,27,Male,East,Email Campaign,45,1.5,45.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,2,0.37,3.2,0.0117,Low,Standard engagement / newsletter,0
CUST01763,2025-11-20,46,Other,West,Referral,41,1.4,39.0,1.0,128.78,128.78,6.0,Promising,Silver,0,0,0.47,4.8,0.0009,Low,Standard engagement / newsletter,0
CUST01764,2025-06-30,30,Male,North,Organic Search,184,6.1,9.0,9.0,422.13,46.9,13.0,Champions,Gold,1,3,0.57,4.7,0.1739,Low,Upsell / referral program invite,0
CUST01765,2024-09-24,25,Other,Central,Organic Search,463,15.4,463.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,0,0.24,3.1,0.9968,High,Send targeted discount / re-engagement email,1
CUST01766,2024-08-05,61,Other,North,Social Media,513,17.1,68.0,15.0,732.13,48.81,11.0,At Risk,Platinum,0,5,0.41,3.8,0.0105,Low,Standard engagement / newsletter,0
CUST01767,2025-10-17,42,Other,South,Referral,75,2.5,14.0,1.0,41.49,41.49,6.0,New Customers,Bronze,2,1,0.14,4.3,0.003,Low,Standard engagement / newsletter,0
CUST01768,2024-02-17,45,Female,East,Organic Search,683,22.8,13.0,14.0,901.04,64.36,13.0,Champions,Platinum,0,9,0.33,3.5,0.1251,Low,Upsell / referral program invite,0
CUST01769,2025-09-30,54,Male,West,Email Campaign,92,3.1,17.0,4.0,211.71,52.93,8.0,New Customers,Silver,0,6,0.44,4.7,0.0029,Low,Standard engagement / newsletter,0
CUST01770,2025-05-18,48,Female,East,Email Campaign,227,7.6,42.0,4.0,221.7,55.42,7.0,Promising,Silver,1,8,0.18,3.4,0.1014,Low,Standard engagement / newsletter,0
CUST01771,2024-09-19,25,Female,Central,Referral,468,15.6,5.0,29.0,1715.21,59.15,15.0,Champions,Platinum,0,8,0.57,4.8,0.0018,Low,Upsell / referral program invite,0
CUST01772,2024-06-13,42,Other,East,Social Media,566,18.9,371.0,1.0,32.53,32.53,3.0,Hibernating,Bronze,0,0,0.0,3.3,0.9837,High,Send targeted discount / re-engagement email,1
CUST01773,2024-10-10,27,Male,West,Email Campaign,447,14.9,35.0,7.0,470.97,67.28,10.0,Loyal Customers,Gold,1,4,0.34,4.0,0.0805,Low,Standard engagement / newsletter,0
CUST01774,2025-09-28,40,Other,West,Paid Ads,94,3.1,62.0,2.0,178.07999999999998,89.04,6.0,Hibernating,Silver,0,14,0.46,4.7,0.0118,Low,Standard engagement / newsletter,0
CUST01775,2025-07-27,48,Female,Central,Email Campaign,157,5.2,8.0,3.0,146.85,48.95,9.0,New Customers,Silver,0,8,0.37,4.5,0.3019,Low,Standard engagement / newsletter,0
CUST01776,2025-11-06,23,Female,East,Referral,55,1.8,4.0,3.0,266.86,88.95,10.0,New Customers,Gold,0,7,0.28,2.9,0.0071,Low,Standard engagement / newsletter,0
CUST01777,2025-07-10,30,Other,East,Social Media,174,5.8,21.0,7.0,418.17,59.74,11.0,Loyal Customers,Gold,0,2,0.32,3.5,0.0259,Low,Standard engagement / newsletter,0
CUST01778,2025-07-25,34,Other,South,Organic Search,159,5.3,135.0,2.0,130.98000000000002,65.49,5.0,Hibernating,Silver,0,4,0.4,4.4,0.8089,High,Send targeted discount / re-engagement email,1
CUST01779,2024-03-02,23,Other,South,Social Media,669,22.3,149.0,12.0,625.88,52.16,9.0,At Risk,Platinum,0,10,0.57,2.6,0.8031,High,Send targeted discount / re-engagement email,1
CUST01780,2025-11-21,59,Other,South,Organic Search,40,1.3,4.0,5.0,411.53,82.31,11.0,Loyal Customers,Gold,0,14,0.24,5.0,0.0017,Low,Standard engagement / newsletter,0
CUST01781,2024-07-16,40,Male,Central,Social Media,533,17.8,533.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,0,0.09,2.7,0.9984,High,Send targeted discount / re-engagement email,1
CUST01782,2024-12-13,26,Female,Central,Email Campaign,383,12.8,383.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,0,0.02,3.3,0.9931,High,Send targeted discount / re-engagement email,1
CUST01783,2024-11-08,50,Other,North,Paid Ads,418,13.9,91.0,2.0,170.83,85.42,5.0,Hibernating,Silver,2,0,0.17,3.7,0.8927,High,Send targeted discount / re-engagement email,1
CUST01784,2024-09-09,49,Female,North,Organic Search,478,15.9,24.0,20.0,1471.92,73.6,13.0,Loyal Customers,Platinum,0,4,0.44,5.0,0.0005,Low,Standard engagement / newsletter,0
CUST01785,2024-02-19,44,Male,West,Email Campaign,681,22.7,70.0,12.0,688.76,57.4,10.0,At Risk,Platinum,1,4,0.3,3.0,0.1412,Low,Standard engagement / newsletter,0
CUST01786,2025-12-03,18,Female,North,Organic Search,28,0.9,28.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,4,0.42,3.6,0.0093,Low,Standard engagement / newsletter,0
CUST01787,2024-10-29,43,Female,South,Referral,428,14.3,59.0,1.0,16.77,16.77,4.0,Hibernating,Bronze,0,1,0.12,4.0,0.9882,High,Send targeted discount / re-engagement email,0
CUST01788,2024-10-14,53,Male,Central,Organic Search,443,14.8,153.0,2.0,107.28,53.64,5.0,Hibernating,Silver,3,0,0.21,2.8,0.9633,High,Send targeted discount / re-engagement email,1
CUST01789,2025-03-17,24,Other,West,Social Media,289,9.6,18.0,6.0,228.61,38.1,9.0,Others,Silver,0,1,0.56,3.9,0.0432,Low,Standard engagement / newsletter,0
CUST01790,2024-01-12,34,Other,Central,Referral,719,24.0,53.0,32.0,2261.33,70.67,12.0,At Risk,Platinum,0,8,0.52,3.6,0.0022,Low,Standard engagement / newsletter,0
CUST01791,2024-06-14,46,Other,Central,Organic Search,565,18.8,502.0,1.0,40.52,40.52,3.0,Hibernating,Bronze,1,0,0.18,2.8,0.9901,High,Send targeted discount / re-engagement email,1
CUST01792,2024-12-20,27,Male,West,Social Media,376,12.5,110.0,6.0,297.9,49.65,7.0,At Risk,Gold,0,4,0.49,4.4,0.7194,High,Send targeted discount / re-engagement email,1
CUST01793,2025-11-02,55,Male,South,Email Campaign,59,2.0,5.0,4.0,217.17,54.29,9.0,New Customers,Silver,1,11,0.55,3.9,0.0006,Low,Standard engagement / newsletter,0
CUST01794,2024-01-07,31,Female,South,Organic Search,724,24.1,34.0,34.0,2276.7,66.96,13.0,Loyal Customers,Platinum,0,10,0.17,5.0,0.0007,Low,Standard engagement / newsletter,0
CUST01795,2025-02-14,51,Other,Central,Email Campaign,320,10.7,6.0,17.0,1287.53,75.74,15.0,Champions,Platinum,0,8,0.83,4.4,0.0004,Low,Upsell / referral program invite,0
CUST01796,2024-10-22,18,Other,South,Email Campaign,435,14.5,5.0,15.0,943.42,62.89,15.0,Champions,Platinum,0,11,0.5,5.0,0.004,Low,Upsell / referral program invite,0
CUST01797,2024-11-05,27,Male,North,Referral,421,14.0,26.0,3.0,88.57000000000001,29.52,6.0,Promising,Silver,0,3,0.22,4.7,0.4071,Medium,Monitor + include in nurture campaign,0
CUST01798,2025-02-15,47,Male,North,Paid Ads,319,10.6,305.0,1.0,57.76,57.76,3.0,Hibernating,Bronze,0,0,0.09,3.3,0.9157,High,Send targeted discount / re-engagement email,1
CUST01799,2024-06-14,51,Male,East,Social Media,565,18.8,26.0,15.0,811.24,54.08,12.0,Loyal Customers,Platinum,0,7,0.55,5.0,0.0136,Low,Standard engagement / newsletter,0
CUST01800,2024-06-29,43,Female,West,Social Media,550,18.3,46.0,13.0,902.2,69.4,11.0,At Risk,Platinum,0,4,0.38,4.6,0.0462,Low,Standard engagement / newsletter,0
CUST01801,2025-04-13,29,Other,South,Email Campaign,262,8.7,211.0,2.0,105.39,52.7,4.0,Hibernating,Silver,0,0,0.19,2.1,0.8351,High,Send targeted discount / re-engagement email,1
CUST01802,2025-03-14,18,Male,North,Organic Search,292,9.7,18.0,14.0,849.4,60.67,14.0,Champions,Platinum,0,5,0.0,3.6,0.054,Low,Upsell / referral program invite,0
CUST01803,2025-11-27,18,Other,East,Email Campaign,34,1.1,12.0,1.0,37.33,37.33,6.0,New Customers,Bronze,0,2,0.38,3.6,0.0144,Low,Standard engagement / newsletter,0
CUST01804,2025-10-03,18,Other,East,Referral,89,3.0,79.0,1.0,66.75,66.75,4.0,Hibernating,Bronze,2,1,0.26,3.8,0.0047,Low,Standard engagement / newsletter,0
CUST01805,2024-11-11,45,Female,South,Email Campaign,415,13.8,415.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.21,1.3,0.9966,High,Send targeted discount / re-engagement email,1
CUST01806,2024-05-14,57,Male,West,Social Media,596,19.9,54.0,20.0,988.86,49.44,12.0,At Risk,Platinum,1,7,0.36,4.4,0.017,Low,Standard engagement / newsletter,0
CUST01807,2024-06-21,35,Other,North,Referral,558,18.6,13.0,16.0,800.71,50.04,13.0,Champions,Platinum,0,7,0.2,4.5,0.2002,Low,Upsell / referral program invite,0
CUST01808,2025-11-29,45,Male,West,Email Campaign,32,1.1,8.0,2.0,102.91,51.46,8.0,New Customers,Silver,0,4,0.39,5.0,0.0018,Low,Standard engagement / newsletter,0
CUST01809,2025-01-15,34,Male,Central,Organic Search,350,11.7,23.0,6.0,225.87,37.65,9.0,Others,Silver,0,0,0.28,3.1,0.3746,Medium,Monitor + include in nurture campaign,0
CUST01810,2025-03-12,26,Other,East,Referral,294,9.8,8.0,14.0,853.47,60.96,15.0,Champions,Platinum,0,9,0.61,5.0,0.0061,Low,Upsell / referral program invite,0
CUST01811,2025-06-28,31,Male,Central,Referral,186,6.2,116.0,2.0,59.56,29.78,4.0,Hibernating,Bronze,1,3,0.57,5.0,0.8135,High,Send targeted discount / re-engagement email,1
CUST01812,2025-10-10,32,Other,Central,Referral,82,2.7,31.0,1.0,79.02,79.02,5.0,Promising,Bronze,0,6,0.5,3.9,0.0063,Low,Standard engagement / newsletter,0
CUST01813,2024-10-20,27,Other,West,Social Media,437,14.6,128.0,6.0,355.56,59.26,7.0,At Risk,Gold,2,4,0.19,3.6,0.5235,Medium,Monitor + include in nurture campaign,1
CUST01814,2025-11-21,38,Other,West,Paid Ads,40,1.3,12.0,2.0,97.9,48.95,7.0,New Customers,Silver,0,4,0.68,4.2,0.0044,Low,Standard engagement / newsletter,0
CUST01815,2025-02-14,43,Female,West,Social Media,320,10.7,76.0,9.0,295.92,32.88,9.0,At Risk,Gold,2,7,0.42,4.2,0.0766,Low,Standard engagement / newsletter,0
CUST01816,2025-05-17,25,Other,North,Social Media,228,7.6,41.0,6.0,477.07,79.51,10.0,Loyal Customers,Gold,1,4,0.64,3.2,0.0176,Low,Standard engagement / newsletter,0
CUST01817,2025-04-16,48,Male,East,Organic Search,259,8.6,23.0,6.0,476.13,79.36,11.0,Loyal Customers,Gold,0,1,0.25,3.9,0.0103,Low,Standard engagement / newsletter,0
CUST01818,2024-08-19,41,Female,South,Paid Ads,499,16.6,29.0,20.0,1371.24,68.56,13.0,Loyal Customers,Platinum,1,12,0.52,5.0,0.0007,Low,Standard engagement / newsletter,0
CUST01819,2025-11-22,55,Female,West,Referral,39,1.3,31.0,1.0,87.54,87.54,5.0,Promising,Silver,0,6,0.44,5.0,0.0015,Low,Standard engagement / newsletter,0
CUST01820,2024-05-28,29,Other,Central,Organic Search,582,19.4,139.0,6.0,342.16,57.03,7.0,At Risk,Gold,0,1,0.18,4.0,0.8277,High,Send targeted discount / re-engagement email,1
CUST01821,2024-07-15,20,Other,East,Paid Ads,534,17.8,6.0,14.0,712.34,50.88,14.0,Champions,Platinum,2,4,0.44,3.3,0.1024,Low,Upsell / referral program invite,0
CUST01822,2025-09-07,32,Female,North,Social Media,115,3.8,3.0,6.0,390.02,65.0,11.0,Loyal Customers,Gold,1,9,0.76,5.0,0.0075,Low,Standard engagement / newsletter,0
CUST01823,2025-12-10,49,Other,East,Organic Search,21,0.7,21.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,6,0.16,4.2,0.0037,Low,Standard engagement / newsletter,0
CUST01824,2024-04-21,44,Other,South,Social Media,619,20.6,13.0,25.0,1654.66,66.19,14.0,Champions,Platinum,0,12,0.31,5.0,0.0004,Low,Upsell / referral program invite,0
CUST01825,2025-03-07,39,Female,East,Paid Ads,299,10.0,1.0,5.0,180.13,36.03,10.0,Others,Silver,1,2,0.47,3.5,0.2548,Low,Standard engagement / newsletter,0
CUST01826,2024-09-15,32,Other,East,Paid Ads,472,15.7,8.0,7.0,385.75,55.11,11.0,Loyal Customers,Gold,1,4,0.32,4.2,0.4872,Medium,Monitor + include in nurture campaign,0
CUST01827,2025-07-21,44,Other,South,Social Media,163,5.4,163.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,2,2,0.72,3.2,0.9883,High,Send targeted discount / re-engagement email,1
CUST01828,2025-06-24,36,Other,South,Paid Ads,190,6.3,15.0,3.0,172.95,57.65,8.0,New Customers,Silver,1,6,0.39,5.0,0.1374,Low,Standard engagement / newsletter,0
CUST01829,2025-09-20,30,Other,South,Referral,102,3.4,28.0,3.0,217.83,72.61,7.0,Promising,Silver,0,6,0.58,2.9,0.0144,Low,Standard engagement / newsletter,0
CUST01830,2025-08-18,45,Male,South,Paid Ads,135,4.5,135.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.31,3.5,0.9882,High,Send targeted discount / re-engagement email,1
CUST01831,2025-10-28,66,Male,Central,Referral,64,2.1,64.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,6,0.52,4.3,0.0051,Low,Standard engagement / newsletter,0
CUST01832,2024-01-12,52,Male,North,Organic Search,719,24.0,25.0,4.0,168.37,42.09,7.0,Promising,Silver,0,2,0.33,4.3,0.7815,High,Send targeted discount / re-engagement email,0
CUST01833,2025-12-28,46,Male,West,Email Campaign,3,0.1,3.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,4,0.57,4.6,0.0079,Low,Standard engagement / newsletter,0
CUST01834,2025-07-29,39,Male,Central,Organic Search,155,5.2,103.0,1.0,20.92,20.92,3.0,Hibernating,Bronze,1,1,0.24,4.3,0.8799,High,Send targeted discount / re-engagement email,1
CUST01835,2025-01-14,37,Female,East,Email Campaign,351,11.7,15.0,17.0,1213.29,71.37,14.0,Champions,Platinum,0,9,0.45,5.0,0.0007,Low,Upsell / referral program invite,0
CUST01836,2025-04-24,18,Female,West,Email Campaign,251,8.4,20.0,13.0,1025.8,78.91,13.0,Champions,Platinum,0,17,0.57,3.6,0.0015,Low,Upsell / referral program invite,0
CUST01837,2025-06-19,23,Female,West,Paid Ads,195,6.5,30.0,3.0,105.05,35.02,6.0,Promising,Silver,3,2,0.57,3.4,0.0662,Low,Standard engagement / newsletter,0
CUST01838,2024-04-30,37,Other,East,Social Media,610,20.3,194.0,6.0,281.94,46.99,7.0,At Risk,Gold,1,5,0.38,4.2,0.9379,High,Send targeted discount / re-engagement email,1
CUST01839,2025-03-05,28,Male,Central,Paid Ads,301,10.0,4.0,2.0,102.74,51.37,8.0,New Customers,Silver,1,0,0.13,2.1,0.8628,High,Send targeted discount / re-engagement email,0
CUST01840,2024-06-26,38,Male,Central,Social Media,553,18.4,10.0,7.0,281.61,40.23,10.0,Loyal Customers,Gold,0,4,0.27,4.1,0.2621,Low,Standard engagement / newsletter,0
CUST01841,2025-07-26,38,Female,Central,Organic Search,158,5.3,147.0,1.0,18.31,18.31,3.0,Hibernating,Bronze,2,0,0.13,3.4,0.9445,High,Send targeted discount / re-engagement email,1
CUST01842,2025-06-11,42,Other,East,Social Media,203,6.8,12.0,8.0,371.2,46.4,11.0,Loyal Customers,Gold,2,5,0.47,5.0,0.168,Low,Standard engagement / newsletter,0
CUST01843,2025-01-17,27,Other,South,Social Media,348,11.6,60.0,17.0,1422.36,83.67,12.0,At Risk,Platinum,0,18,0.59,4.8,0.0092,Low,Standard engagement / newsletter,0
CUST01844,2025-08-20,39,Male,Central,Social Media,133,4.4,45.0,2.0,148.01,74.0,6.0,Hibernating,Silver,0,7,0.46,4.9,0.148,Low,Standard engagement / newsletter,0
CUST01845,2024-03-10,35,Female,North,Organic Search,661,22.0,171.0,1.0,3.31,3.31,3.0,Hibernating,Bronze,2,0,0.19,3.4,0.9989,High,Send targeted discount / re-engagement email,1
CUST01846,2024-03-31,33,Other,South,Social Media,640,21.3,640.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.28,3.9,0.998,High,Send targeted discount / re-engagement email,1
CUST01847,2024-03-11,20,Other,North,Referral,660,22.0,93.0,8.0,326.75,40.84,8.0,At Risk,Gold,1,2,0.47,3.1,0.8061,High,Send targeted discount / re-engagement email,1
CUST01848,2024-06-12,53,Female,Central,Referral,567,18.9,2.0,9.0,487.33,54.15,13.0,Champions,Gold,2,2,0.39,3.9,0.3771,Medium,Monitor + include in nurture campaign,0
CUST01849,2024-06-13,46,Male,Central,Referral,566,18.9,1.0,12.0,479.97,40.0,13.0,Champions,Gold,1,1,0.26,3.8,0.1076,Low,Upsell / referral program invite,0
CUST01850,2025-08-29,42,Male,East,Social Media,124,4.1,2.0,5.0,378.58,75.72,11.0,Loyal Customers,Gold,0,12,0.53,3.2,0.0041,Low,Standard engagement / newsletter,0
CUST01851,2024-03-29,23,Other,East,Referral,642,21.4,28.0,8.0,379.49,47.44,10.0,Loyal Customers,Gold,1,1,0.25,3.7,0.7473,High,Priority win-back: personal outreach + loyalty offer,0
CUST01852,2025-06-15,34,Male,West,Social Media,199,6.6,7.0,3.0,64.52,21.51,8.0,New Customers,Bronze,1,3,0.3,2.9,0.0809,Low,Standard engagement / newsletter,0
CUST01853,2024-12-20,45,Male,West,Referral,376,12.5,14.0,13.0,966.67,74.36,13.0,Champions,Platinum,0,9,0.52,3.0,0.0012,Low,Upsell / referral program invite,0
CUST01854,2024-10-02,38,Female,West,Referral,455,15.2,68.0,7.0,232.74,33.25,7.0,Others,Silver,0,3,0.28,2.5,0.1121,Low,Standard engagement / newsletter,0
CUST01855,2024-12-11,24,Female,South,Email Campaign,385,12.8,385.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,3,0,0.44,3.4,0.9963,High,Send targeted discount / re-engagement email,1
CUST01856,2025-08-05,18,Male,Central,Paid Ads,148,4.9,148.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,1,0.11,2.9,0.996,High,Send targeted discount / re-engagement email,1
CUST01857,2024-08-21,71,Male,East,Paid Ads,497,16.6,18.0,11.0,619.8199999999999,56.35,12.0,Champions,Platinum,0,3,0.38,5.0,0.0769,Low,Upsell / referral program invite,0
CUST01858,2025-07-09,34,Other,West,Social Media,175,5.8,36.0,3.0,121.96,40.65,7.0,Promising,Silver,1,10,0.06,3.1,0.0263,Low,Standard engagement / newsletter,0
CUST01859,2024-08-21,34,Male,South,Paid Ads,497,16.6,35.0,13.0,744.79,57.29,11.0,Loyal Customers,Platinum,0,6,0.3,4.3,0.1203,Low,Standard engagement / newsletter,0
CUST01860,2025-12-12,33,Female,North,Paid Ads,19,0.6,2.0,2.0,105.85,52.92,8.0,New Customers,Silver,0,2,0.26,4.3,0.0025,Low,Standard engagement / newsletter,0
CUST01861,2024-11-18,43,Female,West,Paid Ads,408,13.6,42.0,24.0,1857.84,77.41,13.0,Loyal Customers,Platinum,0,11,0.54,5.0,0.0003,Low,Standard engagement / newsletter,0
CUST01862,2024-09-06,18,Other,Central,Email Campaign,481,16.0,51.0,5.0,296.95000000000005,59.39,8.0,At Risk,Gold,2,2,0.47,3.4,0.3083,Low,Standard engagement / newsletter,0
CUST01863,2025-11-06,21,Other,East,Social Media,55,1.8,54.0,1.0,16.27,16.27,4.0,Hibernating,Bronze,0,6,0.12,4.0,0.0046,Low,Standard engagement / newsletter,0
CUST01864,2024-11-16,29,Female,East,Email Campaign,410,13.7,6.0,8.0,391.46,48.93,12.0,Loyal Customers,Gold,1,1,0.39,4.2,0.2861,Low,Standard engagement / newsletter,0
CUST01865,2024-05-24,55,Other,North,Social Media,586,19.5,39.0,8.0,382.95,47.87,10.0,Loyal Customers,Gold,0,5,0.38,3.8,0.4465,Medium,Monitor + include in nurture campaign,0
CUST01866,2025-01-29,32,Male,South,Organic Search,336,11.2,18.0,7.0,258.32,36.9,10.0,Loyal Customers,Silver,2,6,0.4,4.5,0.5763,Medium,Monitor + include in nurture campaign,0
CUST01867,2025-06-03,41,Male,East,Social Media,211,7.0,18.0,6.0,281.5,46.92,10.0,Loyal Customers,Gold,0,4,0.63,2.7,0.0756,Low,Standard engagement / newsletter,0
CUST01868,2025-05-20,35,Other,North,Social Media,225,7.5,21.0,3.0,189.94,63.31,8.0,New Customers,Silver,1,10,0.5,4.2,0.1157,Low,Standard engagement / newsletter,0
CUST01869,2025-09-26,36,Other,East,Referral,96,3.2,9.0,2.0,74.86,37.43,8.0,New Customers,Bronze,0,6,0.28,5.0,0.0209,Low,Standard engagement / newsletter,0
CUST01870,2024-02-27,35,Female,East,Email Campaign,673,22.4,11.0,18.0,878.3000000000001,48.79,14.0,Champions,Platinum,0,4,0.48,4.1,0.07,Low,Upsell / referral program invite,0
CUST01871,2025-10-22,37,Other,East,Referral,70,2.3,12.0,3.0,173.33,57.78,8.0,New Customers,Silver,0,3,0.31,3.9,0.0021,Low,Standard engagement / newsletter,0
CUST01872,2025-01-16,40,Male,West,Organic Search,349,11.6,349.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.0,2.8,0.9958,High,Send targeted discount / re-engagement email,1
CUST01873,2025-05-06,48,Female,Central,Paid Ads,239,8.0,33.0,5.0,133.51,26.7,8.0,Needs Attention,Silver,0,8,0.45,4.4,0.0758,Low,Standard engagement / newsletter,0
CUST01874,2024-03-20,23,Other,Central,Email Campaign,651,21.7,32.0,32.0,2081.2,65.04,13.0,Loyal Customers,Platinum,0,13,0.45,4.6,0.0079,Low,Standard engagement / newsletter,0
CUST01875,2025-11-30,45,Male,East,Referral,31,1.0,2.0,1.0,85.68,85.68,7.0,New Customers,Silver,0,9,0.71,4.5,0.0004,Low,Standard engagement / newsletter,0
CUST01876,2024-07-29,45,Female,Central,Social Media,520,17.3,104.0,9.0,365.05,40.56,8.0,At Risk,Gold,2,1,0.37,3.1,0.7722,High,Send targeted discount / re-engagement email,1
CUST01877,2024-07-18,54,Other,West,Organic Search,531,17.7,22.0,16.0,1337.96,83.62,14.0,Champions,Platinum,0,10,0.62,4.0,0.004,Low,Upsell / referral program invite,0
CUST01878,2024-02-24,30,Female,Central,Referral,676,22.5,97.0,8.0,380.37,47.55,8.0,At Risk,Gold,0,2,0.19,3.8,0.8332,High,Send targeted discount / re-engagement email,1
CUST01879,2024-03-12,46,Female,South,Paid Ads,659,22.0,3.0,30.0,2289.88,76.33,15.0,Champions,Platinum,0,10,0.67,4.2,0.0006,Low,Upsell / referral program invite,0
CUST01880,2025-07-15,36,Other,East,Social Media,169,5.6,51.0,2.0,56.27,28.14,5.0,Hibernating,Bronze,0,4,0.38,3.8,0.2129,Low,Standard engagement / newsletter,0
CUST01881,2024-09-10,31,Other,Central,Email Campaign,477,15.9,36.0,10.0,663.69,66.37,11.0,Loyal Customers,Platinum,1,1,0.26,2.6,0.0744,Low,Standard engagement / newsletter,0
CUST01882,2024-12-07,43,Female,North,Organic Search,389,13.0,27.0,7.0,267.22,38.17,9.0,Loyal Customers,Gold,3,2,0.37,3.1,0.4063,Medium,Monitor + include in nurture campaign,0
CUST01883,2025-10-24,52,Male,East,Paid Ads,68,2.3,54.0,2.0,53.73,26.86,5.0,Hibernating,Bronze,1,1,0.33,4.7,0.0013,Low,Standard engagement / newsletter,0
CUST01884,2024-02-14,66,Female,East,Referral,686,22.9,5.0,33.0,1980.4,60.01,15.0,Champions,Platinum,0,11,0.53,5.0,0.0015,Low,Upsell / referral program invite,0
CUST01885,2024-01-23,48,Other,East,Email Campaign,708,23.6,26.0,13.0,678.15,52.17,11.0,Loyal Customers,Platinum,1,5,0.4,4.0,0.3598,Medium,Monitor + include in nurture campaign,0
CUST01886,2025-08-08,49,Other,West,Referral,145,4.8,26.0,5.0,330.74,66.15,9.0,Loyal Customers,Gold,0,18,0.25,3.4,0.0104,Low,Standard engagement / newsletter,0
CUST01887,2024-07-29,29,Female,East,Email Campaign,520,17.3,10.0,33.0,2885.88,87.45,14.0,Champions,Platinum,0,6,0.45,4.3,0.0049,Low,Upsell / referral program invite,0
